#Dirchilet BC  (from /Users/houben/phd/python/scripts/ogs5py/setup/1015_reali_14_stor_0.01_rech_whitenoise/transect_GROUNDWATER_FLOW_BC_ST.asc.bc file) 
#Total BC nodes  31
#Node index, name, x, y, z,   value: 
30855  HEAD 8.250000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30856  HEAD 8.260000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30857  HEAD 8.270000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30858  HEAD 8.280000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30859  HEAD 8.290000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30860  HEAD 8.300000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30861  HEAD 8.310000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30862  HEAD 8.320000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30863  HEAD 8.330000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30864  HEAD 8.340000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30865  HEAD 8.350000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30866  HEAD 8.360000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30867  HEAD 8.370000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30868  HEAD 8.380000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30869  HEAD 8.390000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30870  HEAD 8.400000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30871  HEAD 8.410000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30872  HEAD 8.420000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30873  HEAD 8.430000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30874  HEAD 8.440000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30875  HEAD 8.450000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30876  HEAD 8.460000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30877  HEAD 8.470000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30878  HEAD 8.480000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30879  HEAD 8.490000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30880  HEAD 8.500000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30881  HEAD 8.510000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30882  HEAD 8.520000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30883  HEAD 8.530000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30884  HEAD 8.540000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30885  HEAD 8.550000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30886  HEAD 8.560000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30887  HEAD 8.570000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30888  HEAD 8.580000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30889  HEAD 8.590000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30890  HEAD 8.600000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30891  HEAD 8.610000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30892  HEAD 8.620000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30893  HEAD 8.630000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30894  HEAD 8.640000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30895  HEAD 8.650000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30896  HEAD 8.660000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30897  HEAD 8.670000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30898  HEAD 8.680000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30899  HEAD 8.690000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30900  HEAD 8.700000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30901  HEAD 8.710000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30902  HEAD 8.720000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30903  HEAD 8.730000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30904  HEAD 8.740000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30905  HEAD 8.750000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30906  HEAD 8.760000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30907  HEAD 8.770000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30908  HEAD 8.780000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30909  HEAD 8.790000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30910  HEAD 8.800000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30911  HEAD 8.810000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30912  HEAD 8.820000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30913  HEAD 8.830000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30914  HEAD 8.840000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30915  HEAD 8.850000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30916  HEAD 8.860000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30917  HEAD 8.870000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30918  HEAD 8.880000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30919  HEAD 8.890000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30920  HEAD 8.900000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30921  HEAD 8.910000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30922  HEAD 8.920000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30923  HEAD 8.930000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30924  HEAD 8.940000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30925  HEAD 8.950000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30926  HEAD 8.960000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30927  HEAD 8.970000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30928  HEAD 8.980000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30929  HEAD 8.990000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30930  HEAD 9.000000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30931  HEAD 9.010000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30932  HEAD 9.020000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30933  HEAD 9.030000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30934  HEAD 9.040000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30935  HEAD 9.050000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30936  HEAD 9.060000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30937  HEAD 9.070000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30938  HEAD 9.080000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30939  HEAD 9.090000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30940  HEAD 9.100000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30941  HEAD 9.110000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30942  HEAD 9.120000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30943  HEAD 9.130000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30944  HEAD 9.140000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30945  HEAD 9.150000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30946  HEAD 9.160000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30947  HEAD 9.170000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30948  HEAD 9.180000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30949  HEAD 9.190000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30950  HEAD 9.200000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30951  HEAD 9.210000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30952  HEAD 9.220000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30953  HEAD 9.230000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30954  HEAD 9.240000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30955  HEAD 9.250000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30956  HEAD 9.260000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30957  HEAD 9.270000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30958  HEAD 9.280000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30959  HEAD 9.290000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30960  HEAD 9.300000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30961  HEAD 9.310000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30962  HEAD 9.320000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30963  HEAD 9.330000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30964  HEAD 9.340000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30965  HEAD 9.350000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30966  HEAD 9.360000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30967  HEAD 9.370000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30968  HEAD 9.380000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30969  HEAD 9.390000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30970  HEAD 9.400000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30971  HEAD 9.410000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30972  HEAD 9.420000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30973  HEAD 9.430000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30974  HEAD 9.440000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30975  HEAD 9.450000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30976  HEAD 9.460000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30977  HEAD 9.470000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30978  HEAD 9.480000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30979  HEAD 9.490000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30980  HEAD 9.500000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30981  HEAD 9.510000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30982  HEAD 9.520000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30983  HEAD 9.530000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30984  HEAD 9.540000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30985  HEAD 9.550000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30986  HEAD 9.560000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30987  HEAD 9.570000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30988  HEAD 9.580000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30989  HEAD 9.590000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30990  HEAD 9.600000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30991  HEAD 9.610000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30992  HEAD 9.620000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30993  HEAD 9.630000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30994  HEAD 9.640000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30995  HEAD 9.650000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30996  HEAD 9.660000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30997  HEAD 9.670000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30998  HEAD 9.680000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
30999  HEAD 9.690000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31000  HEAD 9.700000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31001  HEAD 9.710000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31002  HEAD 9.720000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31003  HEAD 9.730000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31004  HEAD 9.740000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31005  HEAD 9.750000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31006  HEAD 9.760000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31007  HEAD 9.770000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31008  HEAD 9.780000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31009  HEAD 9.790000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31010  HEAD 9.800000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31011  HEAD 9.810000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31012  HEAD 9.820000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31013  HEAD 9.830000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31014  HEAD 9.840000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31015  HEAD 9.850000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31016  HEAD 9.860000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31017  HEAD 9.870000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31018  HEAD 9.880000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31019  HEAD 9.890000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31020  HEAD 9.900000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31021  HEAD 9.910000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31022  HEAD 9.920000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31023  HEAD 9.930000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31024  HEAD 9.940000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31025  HEAD 9.950000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31026  HEAD 9.960000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31027  HEAD 9.970000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31028  HEAD 9.980000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31029  HEAD 9.990000000000e+02 0.000000000000e+00 3.000000000000e+01 5.769610316083e-09
31030  HEAD 1.000000000000e+03 0.000000000000e+00 3.000000000000e+01 2.884805158041e-09
#STOP
